"ERR127302","ERR127303","ERR127304","ERR127305","ERR127306","ERR127307","ERR127308","ERR127309"
"81567",911,614,532,598,1116,973,1090,879
"81569",1038,1036,1561,1679,617,640,597,598
"81570",3189,3251,3362,3494,3466,3807,3712,3322
"81571",464,506,650,613,296,313,331,258
"81572",754,697,1190,1235,756,847,888,813
"81573",1571,1851,1798,1445,1182,1395,1202,1204
"81575",70,94,65,50,94,114,132,140
"81576",438,331,438,494,695,614,776,650
"81577",1282,1136,1839,2096,1194,1302,1260,1050
"81578",0,2,0,0,0,0,0,2
"81579",671,877,861,715,744,895,785,877
"816",0,0,2,0,0,0,0,0
"81602",123,123,192,105,85,98,48,83
"81603",1012,825,650,677,1354,1305,1697,1332
"81605",1190,995,1495,1380,1132,1196,1228,1137
"81606",12,10,6,6,18,2,22,8
"81607",46,52,21,20,16,18,30,26
"81608",358,378,439,403,239,273,309,274
"81609",2208,2400,3173,2907,1969,2328,2124,2085
"8161",616,746,865,614,323,390,388,323
"81610",3096,3316,5265,5335,2206,2389,2378,2075
"81611",1911,2267,2846,2302,1746,2054,1848,1779
"81614",4373,5123,4431,3799,2784,3357,3039,2792
"81615",2,1,0,0,2,2,4,2
"81616",17,14,17,11,14,6,7,14
"81617",46,79,50,40,107,137,104,178
"81618",2571,2188,1798,2144,3220,3241,3284,2820
"81619",3783,3584,3155,3311,4541,4820,4786,4250
"81620",4399,3279,5167,6020,4044,4183,4201,3625
"81621",1031,938,1164,1360,1505,1528,1495,1345
"81622",1716,1438,1338,1556,2210,2114,2163,1900
"81623",0,0,0,0,0,0,0,0
"81624",683,841,1721,1382,812,1036,816,843
"81626",0,0,0,0,0,0,0,0
"81627",248,374,430,308,405,600,508,548
"81628",858,641,798,797,1312,1329,1380,1308
"81629",136,114,207,190,168,129,183,185
"81631",555,699,1049,763,481,637,532,506
"8165",8115,8065,7949,8160,6397,7281,7026,6258
"81669",1755,1559,1813,1764,2313,2240,2443,2092
"81671",1830,2357,2071,1613,2200,2850,2341,2515
"81688",2246,2938,2050,1510,1523,2121,1879,1889
"81689",428,505,275,230,278,315,306,300
"81691",88,70,122,66,58,85,118,69
"81693",8,15,4,4,4,3,9,0
"81696",0,0,0,0,0,0,0,0
"81697",0,0,2,0,2,0,0,0
"81698",0,0,0,0,0,0,0,0
"817",474,494,472,360,609,680,657,625
"8170",0,0,0,0,0,2,2,0
"81704",6,2,16,14,26,28,30,28
"81706",0,0,0,0,0,0,0,0
"8174",2,2,2,8,4,16,11,15
"8175",1632,1263,2148,2357,2263,2282,2412,2013
"8178",599,478,967,1160,887,954,983,888
"81786",375,347,472,430,476,398,427,415
"81788",756,752,1128,1213,1155,1174,1189,1050
"81789",124,150,231,199,182,295,235,215
"81790",582,686,385,245,376,418,448,383
"81792",52,64,60,46,58,68,38,52
"81793",0,0,0,0,0,0,0,0
"81794",515,410,355,445,1378,1465,1502,1395
"81796",0,4,0,2,0,2,0,2
"81797",0,0,0,0,0,0,0,0
"818",3199,3273,4005,3671,2882,3204,3311,3012
"81831",1347,1689,2001,1615,1360,1772,1586,1495
"81832",0,0,0,0,0,0,0,0
"81833",0,0,0,0,0,0,0,0
"81839",3518,3699,5127,4791,3894,4323,4152,3967
"81844",589,492,786,794,990,1093,1126,910
"81846",1317,1748,2300,1860,1842,2110,2071,1965
"81847",382,417,502,422,259,367,315,332
"81848",23,36,16,14,16,30,30,20
"81849",0,0,0,0,0,0,0,0
"81850",0,0,0,0,0,0,0,0
"81851",0,0,0,0,0,0,0,0
"81853",410,457,792,599,469,642,464,497
"81854",12,14,9,16,7,12,9,11
"81855",877,890,2223,2318,2177,2224,2440,2050
"81856",46,90,91,42,34,63,58,42
"81857",1344,1039,1824,2022,2213,2283,2366,2114
"81858",1177,973,1678,1962,2099,2185,2216,2022
"8187",284,304,332,339,191,223,196,187
"81870",0,0,0,0,0,0,0,0
"81871",0,0,0,0,0,0,0,0
"81872",0,0,0,0,0,0,0,0
"81873",1312,1317,1703,1623,1381,1303,1374,1233
"81875",1883,2039,2647,2708,1859,2053,1999,1820
"81876",3902,3366,4751,5622,4708,4899,4982,4347
"81887",2772,2740,4002,4193,2615,3015,3037,2706
"81888",0,0,0,0,0,0,0,0
"81889",622,535,1453,1768,1100,1251,1213,1128
"8189",6015,5343,8904,9781,8158,8800,9096,7570
"81890",873,684,1227,1409,1552,1575,1624,1371
"81892",709,859,886,672,470,513,536,472
"81893",0,0,0,0,0,0,0,0
"81894",825,872,1385,1324,832,832,823,755
"819",548,644,620,573,676,805,725,691
"8190",1,1,0,0,0,0,0,0
"8192",2122,1805,2930,3434,3300,3454,3784,3491
"81926",469,222,559,752,773,915,887,853
"81928",567,502,471,547,306,374,332,287
"81929",1185,1433,1325,1044,631,765,698,640
"8193",92,53,80,75,74,84,78,65
"81930",562,767,758,465,298,422,366,414
"81931",0,2,2,2,0,0,2,2
"81932",671,610,690,722,728,811,794,665
"8195",606,761,974,861,649,849,733,767
"820",0,4,3,2,56,61,60,52
"8200",4,8,0,1,7,9,12,23
"8202",2274,2690,1624,1273,2545,3085,2928,2745
"8204",3004,3982,2960,2476,1766,2331,1840,1993
"8208",735,818,1007,908,627,736,649,672
"8209",3435,3135,5182,5546,3700,3822,3961,3450
"821",35689,45326,28429,22202,27039,32691,30191,29044
"8214",35,31,77,53,138,132,158,94
"8216",3134,2675,3428,3805,4147,4104,4043,3459
"8218",6150,6410,8242,8008,3647,4005,3911,3473
"822",2518,2398,3751,3768,3609,3938,4212,3561
"8220",745,588,993,899,779,711,914,741
"8224",14,20,8,4,31,37,34,25
"8225",2118,1442,2654,3626,2428,2499,2520,2244
"8226",1211,1520,1839,1666,1582,1962,1749,1636
"8227",2159,1575,2190,2326,2898,2949,3116,2561
"8228",366,402,457,374,686,684,700,749
"823",3471,2946,4205,4658,5071,5271,5523,5109
"8233",54,45,42,37,75,63,64,72
"8237",4573,4522,4924,5443,6301,6882,6801,5842
"8239",12679,16749,11262,9597,11041,13327,12127,12099
"824",2743,2862,2623,2269,5276,5455,5564,5067
"8241",3187,2604,4164,4833,4191,4472,4423,4022
"8242",7186,6662,8821,9329,10397,10822,11077,9571
"8243",14274,16447,13919,12441,11013,12327,11614,11333
"825",29,26,28,26,7,27,38,28
"826",8164,8815,14159,14634,12196,12946,13207,11386
"8260",1872,1645,2652,2976,2575,2755,2939,2494
"8263",408,467,459,449,442,482,452,414
"8266",3137,2772,4053,4739,3519,3915,3958,3381
"8269",718,540,932,1121,1254,1289,1178,1132
"827",0,0,0,0,0,0,0,0
"8270",640,676,1037,889,1026,947,1027,862
"8273",2039,1664,2372,2614,2422,2393,2407,2120
"8277",0,0,0,0,0,2,0,0
"828",16,24,26,22,50,54,59,26
"8284",0,0,0,0,0,0,0,0
"8287",0,0,0,0,0,0,0,0
"8288",6,6,2,1,1,8,4,2
"8289",5861,5323,4992,5166,6276,6298,6650,5880
"829",2593,3611,2587,1791,1724,2489,2115,2197
"8290",2,4,2,4,0,6,13,6
"8291",27,25,28,12,134,134,96,99
"8292",12,6,6,2,16,7,9,6
"8293",277,274,409,245,226,292,258,217
"8294",21,19,38,27,24,35,40,67
"8295",4551,4730,6450,6665,12267,13081,13273,11567
"830",1836,2380,2374,1730,1060,1285,1112,1260
"8301",2229,2877,3175,2535,2257,2760,2546,2511
"8302",0,0,0,0,0,0,0,0
"8303",1096,1152,1078,1043,884,1082,1020,946
"8309",15,19,1,2,33,44,26,16
"831",4684,6453,4521,2703,2460,3327,2878,2803
"8310",209,262,274,242,476,542,490,512
"8312",2946,2300,3918,5161,3791,3958,4047,3662
"8313",10,2,6,2,8,4,4,8
"8314",4119,3450,4081,4387,4795,5333,5375,4892
"8315",574,721,878,890,570,747,646,644
"8317",410,551,515,337,405,550,454,409
"8318",2230,2211,3564,3455,1427,1640,1561,1413
"832",3067,3199,4549,4074,2886,3037,3090,2696
"8320",0,2,0,2,4,4,0,2
"8321",540,400,308,458,566,534,570,510
"8322",1098,1415,802,690,947,1023,1007,935
"8323",4589,6108,4426,3693,3158,3786,3523,3482
"8324",459,424,278,318,644,619,728,651
"8325",10,12,10,14,14,24,18,18
"83259",0,0,0,0,0,0,0,0
"8326",256,178,180,214,158,180,182,166
"8328",0,0,0,0,0,0,0,0
"833",2237,2470,2075,1875,1284,1511,1282,1324
"8330",16,21,42,26,24,12,24,30
"8331",0,4,7,4,6,12,12,8
"8332",2,2,0,10,4,2,4,8
"8334",92,81,241,232,363,330,339,324
"8335",0,2,2,0,2,3,0,2
"8336",14,13,17,20,18,23,19,17
"8338",4,2,20,8,18,6,14,11
"8339",28,28,70,80,50,38,64,52
"83394",1070,953,813,991,1535,1581,1605,1672
"834",2,2,6,0,4,6,2,8
"8340",10,10,12,36,10,10,22,6
"83401",879,947,270,250,598,653,595,551
"8341",48,50,70,69,40,74,57,55
"83416",0,0,0,0,0,0,0,0
"83417",0,0,0,0,0,0,0,0
"8342",2,0,0,2,2,0,6,0
"8343",9,20,23,12,10,21,22,19
"83439",144,158,350,330,184,174,212,157
"8344",4,1,2,0,0,2,0,0
"83440",1875,2187,2233,1751,1674,1959,1917,1652
"83442",1094,954,1140,1375,1604,1567,1654,1484
"83443",1724,1568,2916,3490,2814,3038,3008,2656
"83444",10,4,7,7,11,13,14,6
"83445",2,12,3,0,2,0,4,8
"83446",0,0,0,0,0,0,0,0
"83447",0,0,0,0,0,0,0,0
"83448",290,368,445,338,170,276,187,276
"83449",0,2,2,2,0,8,4,8
"8345",18,21,47,25,36,46,44,50
"83450",36,32,46,31,25,28,18,26
"83451",268,235,228,237,466,436,501,390
"83452",178,216,296,216,180,262,189,220
"8346",6,0,10,8,2,2,2,1
"83460",51,27,56,41,88,65,91,67
"83461",1144,1177,1797,1745,1169,1270,1233,1175
"83463",120,96,286,232,254,230,271,235
"83464",332,409,323,234,513,669,592,603
"83468",1417,1622,886,807,1549,1784,1528,1604
"8347",18,16,19,46,33,34,37,30
"83473",6,8,7,2,6,7,6,11
"83475",802,472,762,1037,819,809,929,757
"83478",94,132,114,83,116,155,136,135
"83479",568,682,508,379,502,568,467,510
"8348",22,26,34,52,32,18,32,33
"83480",523,599,564,458,238,280,244,243
"83481",12371,8802,14114,16688,16019,15087,16928,13695
"83482",0,0,4,4,8,2,4,2
"83483",8,8,16,4,0,0,0,2
"8349",144,114,324,296,230,231,178,218
"835",1842,2123,2790,2534,1817,2179,2021,1936
"8350",0,0,0,3,0,0,4,4
"8351",39,29,36,46,41,41,45,42
"8352",0,2,0,0,0,0,1,0
"8353",9,5,7,18,21,21,13,14
"83538",3,12,2,4,1,4,4,6
"83539",0,0,0,0,0,0,0,0
"8354",0,0,0,0,0,0,0,0
"83540",314,423,409,231,150,231,210,196
"83541",67,62,109,104,86,67,72,67
"83543",1184,1484,1972,1689,1104,1243,1140,1127
"83544",116,207,167,104,163,180,158,162
"83546",34,37,39,34,53,76,52,57
"83547",151,140,60,67,177,126,174,137
"83548",369,442,461,295,439,592,546,440
"83549",1123,1017,1542,1730,1273,1243,1452,1246
"8355",12,4,41,47,27,26,12,21
"83550",0,0,0,0,0,0,0,0
"83551",0,0,0,0,0,0,0,0
"8356",4,0,6,3,6,2,2,4
"8357",40,48,170,174,82,90,95,100
"8358",10,0,7,9,18,10,14,9
"8359",93,61,69,112,104,84,111,73
"83590",1809,1262,1641,2030,2708,2845,3011,2497
"83591",65,67,81,85,80,104,85,83
"83592",0,0,0,0,0,0,0,0
"83593",1128,942,1156,1250,1108,1150,1240,1075
"83594",130,175,264,186,149,237,176,236
"83595",4,4,0,2,0,0,0,0
"83596",613,568,1008,955,723,663,725,577
"83597",0,0,0,0,0,0,0,0
"836",236,258,505,368,130,220,205,186
"8360",0,0,3,0,0,3,2,0
"83604",0,0,0,0,0,0,0,0
"83605",987,801,1116,1154,978,1036,1141,999
"83606",3107,3091,6432,6904,4310,4672,4594,4049
"83607",1428,1482,1920,1776,2064,2210,2254,2156
"83608",130,123,200,142,73,118,121,108
"8361",0,0,0,0,0,0,0,0
"8362",23,2,26,30,47,56,61,39
"8363",4,4,16,32,43,45,38,33
"83636",446,443,465,455,429,475,434,399
"83637",4739,3898,6822,8317,5914,6118,6232,5364
"83638",471,440,1010,1123,1056,1062,1069,952
"83639",0,0,0,0,0,0,0,0
"8364",6,2,0,0,8,5,10,0
"83640",116,151,124,95,61,77,82,66
"83641",1992,2672,1875,1475,1488,1969,1744,1600
"83642",2982,2361,3713,4368,3189,3215,3658,2955
"83643",0,0,0,0,0,4,0,0
"83648",0,0,0,0,2,0,0,0
"8365",198,172,218,240,153,144,137,133
"83650",0,0,2,0,2,0,0,0
"83655",0,0,0,0,0,0,0,0
"83656",0,0,0,0,0,0,0,0
"83657",4,0,2,0,0,1,1,0
"83658",2065,2148,2941,2832,2431,2566,2609,2236
"83659",0,0,0,0,0,0,0,0
"8366",14,12,12,18,22,6,6,7
"83660",3254,3247,4075,4356,4969,5346,5530,4742
"83661",0,0,0,0,0,0,0,0
"83666",608,656,507,444,295,359,332,350
"83667",1560,1356,1373,1561,1530,1616,1710,1324
"8367",176,169,210,230,170,170,166,158
"8368",0,0,0,0,0,0,0,0
"8369",0,0,0,0,0,0,0,0
"83690",2,2,0,2,0,2,0,2
"83692",2558,2430,2068,2080,3037,3123,3341,2908
"83693",1039,1427,774,624,855,1108,956,1055
"83694",273,240,520,601,331,370,416,289
"83695",646,773,1424,1103,722,839,728,720
"83696",1151,987,1706,1911,2497,2589,2619,2246
"83697",10,8,4,12,10,19,2,9
"83698",0,0,1,0,0,0,0,0
"83699",24,16,4,2,6,4,8,8
"837",125,103,81,62,143,184,171,201
"83700",69,96,76,61,34,39,37,40
"83706",12,2,3,7,19,10,15,9
"83707",313,264,251,270,798,860,844,748
"83714",32,43,35,22,52,33,36,31
"83715",436,259,402,428,495,540,566,420
"83716",182,188,100,84,92,168,164,127
"83719",199,199,107,163,390,386,443,399
"8372",946,882,1102,1265,900,1021,961,799
"83723",15,12,14,15,9,14,8,9
"83729",951,883,480,562,672,751,708,644
"83732",1797,2151,1877,1682,790,961,904,944
"83733",25,29,19,13,4,12,13,9
"83734",146,193,160,105,165,184,142,166
"83737",1326,1814,2180,1611,1123,1398,1214,1277
"83741",0,0,0,0,0,0,0,0
"83742",2232,2058,2571,2780,2943,3203,3266,2876
"83743",2572,2222,3307,3617,2343,2404,2575,2028
"83744",80,114,105,87,61,79,70,75
"83746",2536,2413,3339,3411,2836,2890,3006,2399
"83752",1753,1883,2548,2423,1556,1823,1710,1654
"83755",0,0,0,0,0,0,0,0
"83756",64,34,96,103,45,33,31,31
"83758",333,292,356,317,220,262,234,214
"83759",646,739,950,836,789,785,836,662
"83786",956,881,1465,1582,1177,1134,1231,993
"83787",373,468,350,263,312,356,318,352
"8379",750,648,809,884,1142,1109,1144,1029
"83795",0,0,0,0,0,0,0,0
"838",0,0,0,0,0,0,0,0
"8382",0,0,1,0,2,0,0,0
"8383",0,0,0,0,0,0,0,0
"83844",0,0,0,0,0,0,0,0
"83849",437,317,579,616,824,775,774,671
"83850",168,123,145,137,183,209,188,198
"83851",0,0,2,0,0,0,0,0
"83852",92,94,115,97,87,96,83,101
"83853",6,2,0,0,3,6,0,6
"83854",2,1,0,2,3,1,7,6
"83855",859,626,897,1020,1062,1062,1126,1078
"83856",98,86,92,63,56,74,80,62
"83857",984,1258,730,565,1303,1658,1399,1371
"83858",755,483,767,972,1360,1204,1443,1239
"8386",0,0,0,0,0,0,0,0
"83860",263,260,259,214,197,173,223,200
"83861",111,92,109,103,153,176,196,131
"83862",1284,1236,1424,1666,1628,1898,1951,1707
"83863",0,0,0,0,0,0,0,0
"83864",0,0,0,0,0,0,0,0
"83866",0,0,0,0,0,0,0,0
"83867",0,0,0,0,0,0,0,0
"83868",0,0,0,0,0,0,0,0
"83869",0,0,0,0,0,0,0,0
"8387",0,0,0,0,0,0,0,0
"83871",3859,3951,5214,5080,5075,5279,5502,4861
"83872",14,24,24,10,30,28,38,41
"83873",2,0,0,0,0,2,0,2
"83874",154,83,191,179,242,236,257,192
"83875",6,14,6,4,14,26,46,36
"83876",22,40,44,26,40,56,46,35
"83877",987,1197,738,694,812,910,838,871
"83878",4,6,4,4,10,25,4,2
"83879",1320,1406,1187,1025,780,822,810,778
"8388",0,0,0,0,0,0,0,0
"83881",0,0,0,0,0,0,0,0
"83882",104,109,88,82,335,313,375,297
"83884",0,0,0,0,0,0,0,0
"83886",78,44,82,138,98,117,105,87
"83887",0,0,0,0,0,0,0,0
"83888",0,0,0,0,0,2,0,0
"83889",0,0,0,0,0,0,0,0
"83890",0,8,2,2,2,0,2,2
"83891",1587,1854,951,780,977,1285,1026,1154
"83892",1722,1723,2373,2223,1659,1812,1870,1661
"83893",0,0,0,0,0,0,0,0
"83894",0,0,0,0,0,0,0,0
"83895",0,0,0,0,0,0,0,0
"83896",0,0,0,0,0,0,0,0
"83897",0,0,0,0,0,0,0,0
"83899",0,0,0,0,0,0,0,0
"839",268,341,309,311,197,230,211,188
"8390",0,0,0,0,0,0,0,0
"83900",0,0,0,0,0,0,0,0
"83901",0,0,0,0,0,0,0,0
"83902",0,0,0,0,0,0,0,0
"83903",604,658,1028,874,456,435,426,452
"8392",0,0,0,0,0,0,0,0
"83930",710,829,765,595,388,538,460,486
"83931",1461,1188,1824,2229,899,892,938,840
"83932",560,649,673,597,562,535,546,517
"83933",1530,1099,1440,1723,1778,1839,1795,1635
"83935",27,28,19,18,22,21,36,25
"83937",14,4,6,2,8,2,4,6
"83938",0,2,0,0,3,0,0,0
"83939",1824,2488,1817,1326,986,1342,1038,1212
"8394",1925,2204,2805,2360,2013,2412,2242,2225
"83940",70,82,64,66,50,73,51,67
"83941",689,875,567,403,523,588,532,570
"83942",2,4,4,8,4,4,12,2
"83943",71,56,154,129,86,105,71,101
"8395",664,876,567,580,544,743,685,603
"83953",0,4,0,0,0,0,0,0
"83955",2,6,6,6,8,7,2,11
"83956",10,10,42,20,20,22,22,22
"83957",2,6,2,18,26,22,10,20
"83959",750,679,737,947,800,835,824,716
"8396",1948,2189,2976,2758,2563,2908,2759,2617
"8398",280,238,346,369,637,665,642,540
"83982",4,4,10,8,46,20,38,20
"83983",41,29,45,71,111,79,104,81
"83985",3880,3212,3186,3751,4651,4572,4856,4378
"83986",8995,7608,7885,9145,15230,16314,16379,14019
"83987",2,4,0,0,4,0,2,2
"83988",16,28,22,14,17,30,21,24
"83989",165,206,243,185,133,195,183,158
"8399",10,3,9,2,0,1,0,0
"83990",357,437,442,277,272,293,230,260
"83992",0,0,0,4,0,0,0,2
"83998",0,0,0,0,0,0,0,0
"83999",1782,1771,1098,1186,1342,1324,1414,1204
"840",558,605,450,453,595,730,705,609
"84000",0,0,0,0,0,0,0,0
"84002",52,102,74,58,102,117,74,78
"8402",1766,1454,1490,1860,3259,3563,3575,3311
"8403",0,0,0,0,0,0,0,0
"84033",10189,7958,11147,12237,16400,16041,17725,14682
"84034",0,0,0,0,0,0,0,0
"8404",294,387,40,12,222,276,209,244
"8405",386,505,713,541,506,526,547,491
"84054",2,0,0,0,0,0,0,0
"84056",285,374,403,418,492,618,547,486
"84057",88,138,116,63,20,37,27,21
"84058",240,262,708,789,1352,1403,1481,1273
"84059",0,2,0,2,0,4,2,2
"8406",0,2,0,0,0,0,0,0
"84060",224,203,220,178,141,164,166,173
"84061",3613,4814,2792,2079,2858,3582,3292,3344
"84062",557,530,618,564,534,594,666,607
"84063",4,6,3,1,0,6,0,2
"84064",528,563,734,607,410,461,442,412
"84065",2013,1639,1877,2348,2016,2143,2194,1770
"84066",0,0,0,0,3,0,1,0
"84067",1042,925,1210,1441,1269,1284,1399,1179
"84068",208,300,111,80,167,170,190,179
"84069",91,63,59,56,158,112,163,116
"8407",13227,12574,20716,22133,14378,15694,15184,13740
"84070",35,38,59,27,36,46,28,31
"84071",35,47,28,12,30,26,18,41
"84072",37,70,49,37,4,11,15,5
"84073",5,0,2,2,0,0,0,0
"84074",442,466,986,1074,86,118,107,91
"84075",0,0,0,0,0,0,0,0
"84076",0,0,0,0,0,0,2,0
"84077",0,0,0,2,0,0,0,0
"84078",816,854,1088,1349,1072,1160,1198,1102
"84079",1767,1869,3990,3784,1942,2226,2196,2010
"8408",4045,3239,4203,4764,5317,5535,5776,5076
"84080",438,364,405,427,448,472,565,411
"84081",305,450,365,219,267,330,325,274
"84083",111,145,160,92,41,72,65,52
"84084",13,29,28,20,15,9,15,16
"84085",1050,1220,1306,1154,666,949,858,835
"8409",408,565,572,459,410,422,380,425
"84099",0,0,1,0,0,2,0,0
"841",990,1340,1192,924,555,662,648,580
"84100",33,48,46,39,42,33,29,35
"84101",0,0,0,0,0,0,0,0
"84102",303,465,192,134,448,613,506,550
"84103",0,0,0,0,0,0,0,0
"84105",67,77,142,102,103,169,128,124
"84106",2,0,6,0,2,2,2,4
"84107",0,0,0,0,0,0,0,0
"84108",116,124,167,130,60,96,74,48
"84109",0,0,0,0,0,0,0,0
"8411",138,199,191,108,268,423,347,397
"8412",1575,1409,953,1000,2090,2124,2271,1927
"84124",299,317,508,391,379,395,386,385
"84125",10,10,7,4,4,10,0,0
"84126",105,134,182,129,133,131,116,70
"84128",1072,1418,1376,1059,504,598,518,560
"84129",279,404,411,334,577,660,602,561
"84131",353,471,556,409,278,345,332,291
"84132",890,879,1148,1120,836,975,977,885
"84133",2813,2214,1780,1991,2453,2490,2482,2153
"84134",813,815,927,898,671,778,779,650
"84135",594,848,698,518,285,395,314,253
"84138",225,245,352,338,243,239,262,206
"84140",48,45,105,100,60,85,88,91
"84141",0,2,8,4,57,102,56,50
"84142",41,64,64,47,60,75,39,64
"84144",436,510,676,551,313,386,394,378
"84146",1534,2003,1995,1501,961,1172,1064,1096
"84148",813,839,970,899,638,613,708,596
"84152",2,5,0,0,0,2,4,3
"84153",340,325,419,491,831,838,843,804
"84154",121,150,87,40,40,34,24,24
"84159",2251,2602,2685,2343,1878,2437,2132,2155
"8416",67,99,89,97,158,179,183,113
"84162",4103,5065,3368,2587,3320,4208,3534,3511
"84163",98,139,117,106,173,177,207,134
"84164",1699,1465,2099,2264,2775,2915,2921,2711
"84166",1033,874,1664,1718,2126,2317,2461,2057
"84167",263,235,377,389,265,421,386,363
"84168",11502,13209,9910,8637,16046,18550,18107,17013
"8417",379,554,404,255,226,318,225,249
"84171",7,9,18,6,21,12,12,13
"84172",3381,4042,4765,4265,2485,2997,2681,2529
"84173",285,346,449,423,224,253,234,240
"84174",0,0,0,4,1,2,0,0
"84176",7,2,3,2,5,6,4,5
"84179",91,60,62,85,156,138,144,129
"8418",29,56,36,19,35,52,54,37
"84181",3823,4359,4463,4019,4197,4658,4625,4039
"84182",10,7,8,8,11,7,16,13
"84186",242,326,280,236,172,209,169,184
"84187",3373,3759,2885,2563,2247,2498,2552,2243
"84188",2052,2632,1132,812,877,1145,964,998
"84189",0,0,2,0,0,2,0,0
"8419",0,0,0,0,2,2,4,0
"84190",51,39,65,26,15,18,17,23
"84191",725,972,309,221,418,544,480,447
"84193",987,1262,1092,917,822,991,819,812
"84196",819,1124,1395,1022,1063,1347,1161,1180
"84197",446,496,245,269,534,546,600,504
"842",1088,1114,1204,1123,772,831,830,722
"8420",1501,1661,1782,1382,864,1033,970,914
"84203",0,10,2,4,6,8,2,0
"84206",86,88,84,75,198,139,204,172
"84215",0,0,0,0,0,3,6,6
"84216",347,415,185,143,245,323,217,263
"84217",1,0,0,0,0,1,2,0
"84219",1573,1230,2351,2989,3452,3489,3614,3292
"84220",0,0,0,0,0,0,0,0
"84221",127,96,176,176,218,176,244,196
"84222",23,16,14,20,72,46,53,35
"84223",48,58,38,34,33,65,74,58
"84224",32,66,44,50,46,46,55,56
"84225",5,0,0,0,0,8,2,4
"84226",41,39,29,12,48,34,48,35
"84229",6,4,5,2,23,11,9,14
"84230",0,2,2,2,0,0,0,0
"84231",6019,5272,8745,10034,8953,9658,9352,8154
"84232",4023,3304,5521,6330,5397,5692,6058,5193
"84233",549,661,699,550,294,404,294,340
"84236",603,705,616,530,453,527,453,421
"84239",0,0,0,0,0,0,0,4
"8424",0,0,0,0,0,0,0,0
"84240",180,211,284,157,93,152,157,137
"84243",1163,1101,1418,1665,1233,1283,1303,1068
"84245",1451,1203,1513,1618,2049,2027,2198,2137
"84246",865,823,1268,1362,891,1012,933,924
"84247",5713,5919,5862,6253,6025,6757,6451,5807
"84248",862,1112,1601,1165,980,1494,1034,1241
"84249",8,4,10,4,10,2,9,8
"8425",3100,2202,3083,4167,7170,6985,7417,6499
"84250",2448,3053,2084,1731,1526,1940,1766,1733
"84251",0,0,0,0,0,0,0,0
"84253",55,92,76,83,63,66,52,80
"84254",1547,1455,2256,2388,1589,1829,1727,1586
"84255",1605,1840,1599,1435,1427,1610,1497,1450
"84256",2032,1555,2454,2981,2883,2818,3017,2621
"84258",0,0,0,0,0,2,0,0
"84259",626,771,698,548,486,573,518,594
"84260",386,482,733,635,367,400,385,401
"84261",516,377,503,697,598,727,675,589
"84262",1295,997,1596,1777,1653,1787,1810,1716
"84263",2384,3186,3701,3160,1902,2444,1994,2054
"84264",891,692,875,854,1440,1234,1471,1266
"84265",146,163,306,343,156,190,218,186
"84266",418,299,537,541,922,824,918,760
"84267",532,547,584,568,576,671,700,609
"84268",920,974,926,850,782,748,739,679
"84269",447,368,530,634,1205,1286,1372,1161
"8427",1330,1036,1600,1803,1703,1692,1775,1598
"84270",436,356,375,400,773,806,677,664
"84271",3851,4043,5900,5603,4329,4854,4884,4331
"84272",776,932,660,500,520,604,573,554
"84273",1054,974,1473,1403,1140,1245,1261,1332
"84274",559,600,771,668,556,812,620,602
"84275",191,182,228,213,104,101,102,108
"84276",383,386,519,491,589,678,581,579
"84277",236,178,402,470,538,477,564,586
"84278",161,135,113,94,146,140,121,119
"84279",295,284,385,430,440,426,497,405
"8428",2112,2383,1905,1584,1275,1587,1348,1333
"84280",947,1241,1312,1192,736,952,812,821
"84281",2,2,14,4,4,1,0,0
"84282",368,392,440,444,369,381,409,336
"84283",640,483,631,603,653,601,645,567
"84284",473,543,601,530,773,785,807,723
"84285",770,802,1020,998,824,899,887,698
"84286",894,843,883,1082,1654,1674,1754,1550
"84287",2067,1982,2763,3187,2611,3169,3056,2587
"84288",57,86,56,10,68,52,62,64
"84289",726,667,923,925,570,609,637,559
"84290",2,0,2,0,0,0,0,0
"84292",482,357,493,508,603,550,550,476
"84293",161,167,100,76,156,153,139,140
"84294",385,515,450,359,247,278,247,229
"84295",922,1240,1462,882,626,927,728,882
"84296",1010,998,1159,999,909,1008,1058,943
"84298",238,334,306,128,104,130,104,112
"84299",1024,943,1075,1001,1166,1273,1246,1159
"843",224,240,204,247,214,218,190,214
